"start","stop","speaker","Global_ID","file","Speaking_To_Each_Other"
2475.2,2475.3,"SPEAKER_38","G02","2_compressed.wav","G04"
2475.2,2475.3,"SPEAKER_38","G04","3_compressed.wav","G03"
2475.3,2475.7,"SPEAKER_29","G03","1_compressed.wav","G04"
2481.4,2481.8,"SPEAKER_29","G03","1_compressed.wav","G04"
2496.9,2499,"SPEAKER_30","G04","3_compressed.wav","G03"
2507,2507.7,"SPEAKER_30","G04","3_compressed.wav","G00"
2508.1,2508.7,"SPEAKER_09","G00","1_compressed.wav","G04"
2508.9,2510.9,"SPEAKER_09","G00","1_compressed.wav","G04"
2511.1,2518.1,"SPEAKER_30","G04","3_compressed.wav","G00"
2522.6,2527,"SPEAKER_30","G04","3_compressed.wav","G03"
2527,2530.5,"SPEAKER_27","G03","1_compressed.wav","G04"
2530.9,2540.1,"SPEAKER_30","G04","3_compressed.wav","G03"
2583.6,2588.6,"SPEAKER_30","G04","3_compressed.wav","G02"
2608,2608.1,"SPEAKER_38","G02","2_compressed.wav","G04"
2608,2608.1,"SPEAKER_38","G04","3_compressed.wav","G02"
2608.1,2608.1,"SPEAKER_38","G02","2_compressed.wav","G04"
2608.1,2608.1,"SPEAKER_38","G04","3_compressed.wav","G02"
2608.2,2608.3,"SPEAKER_38","G02","2_compressed.wav","G04"
2608.2,2608.3,"SPEAKER_38","G04","3_compressed.wav","G02"
2612,2616.7,"SPEAKER_38","G02","2_compressed.wav","G04"
2620,2627.1,"SPEAKER_04","G04","3_compressed.wav","G02"
2639.9,2640,"SPEAKER_38","G02","2_compressed.wav","G04"
2639.9,2640,"SPEAKER_38","G04","3_compressed.wav","G02"
2640,2640.6,"SPEAKER_38","G02","2_compressed.wav","G04"
2640,2640.6,"SPEAKER_38","G04","3_compressed.wav","G03"
2780.3,2784.7,"SPEAKER_27","G03","1_compressed.wav","G04"
2804.5,2807.7,"SPEAKER_27","G03","1_compressed.wav","G04"
2822.8,2829.9,"SPEAKER_30","G04","3_compressed.wav","G01"
2835.3,2835.3,"SPEAKER_01","G01","1_compressed.wav","G04"
2835.3,2835.3,"SPEAKER_01","G01","3_compressed.wav","G03"
2835.3,2835.3,"SPEAKER_27","G03","1_compressed.wav","G01"
2835.3,2836,"SPEAKER_01","G01","1_compressed.wav","G03"
2835.3,2836,"SPEAKER_01","G01","3_compressed.wav","G03"
2836,2836.8,"SPEAKER_27","G03","1_compressed.wav","G01"
2836.8,2836.8,"SPEAKER_01","G01","1_compressed.wav","G03"
2836.8,2836.8,"SPEAKER_01","G01","3_compressed.wav","G03"
2836.8,2836.8,"SPEAKER_27","G03","1_compressed.wav","G01"
3085.3,3085.7,"SPEAKER_29","G03","1_compressed.wav","G00"
3147.9,3148.2,"SPEAKER_20","G00","3_compressed.wav","G02"
3150.1,3150.2,"SPEAKER_38","G02","2_compressed.wav","G04"
3150.1,3150.2,"SPEAKER_38","G04","3_compressed.wav","G02"
3155.2,3155.4,"SPEAKER_38","G02","2_compressed.wav","G04"
3155.2,3155.4,"SPEAKER_38","G04","3_compressed.wav","G03"
3157.2,3157.3,"SPEAKER_27","G03","1_compressed.wav","G04"
3249.5,3250.1,"SPEAKER_27","G03","1_compressed.wav","G00"
3285.1,3286.9,"SPEAKER_08","G00","1_compressed.wav","G03"
3289,3289.6,"SPEAKER_04","G04","3_compressed.wav","G02"
3291.7,3291.8,"SPEAKER_38","G02","2_compressed.wav","G04"
3291.7,3291.8,"SPEAKER_38","G04","3_compressed.wav","G00"
3294,3294.1,"SPEAKER_08","G00","1_compressed.wav","G04"
3294.2,3294.3,"SPEAKER_08","G00","1_compressed.wav","G02"
3325.8,3325.8,"SPEAKER_38","G02","2_compressed.wav","G04"
3325.8,3325.8,"SPEAKER_38","G04","3_compressed.wav","G02"
3325.9,3326.1,"SPEAKER_38","G02","2_compressed.wav","G04"
3325.9,3326.1,"SPEAKER_38","G04","3_compressed.wav","G02"
3342.9,3343,"SPEAKER_30","G04","3_compressed.wav","G03"
3360,3360.4,"SPEAKER_29","G03","1_compressed.wav","G04"
3367.3,3375.3,"SPEAKER_27","G03","1_compressed.wav","G04"
3394.3,3394.3,"SPEAKER_30","G04","3_compressed.wav","G00"
3394.3,3396.9,"SPEAKER_09","G00","1_compressed.wav","G04"
3427.3,3435.9,"SPEAKER_30","G04","3_compressed.wav","G00"
3441.2,3441.5,"SPEAKER_20","G00","3_compressed.wav","G04"
3453,3453,"SPEAKER_20","G00","3_compressed.wav","G04"
3454.1,3456.2,"SPEAKER_30","G04","3_compressed.wav","G00"
3455.3,3455.4,"SPEAKER_20","G00","3_compressed.wav","G04"
3456.7,3460.3,"SPEAKER_20","G00","3_compressed.wav","G04"
3460.5,3466.5,"SPEAKER_30","G04","3_compressed.wav","G00"
3467.8,3471.6,"SPEAKER_20","G00","3_compressed.wav","G04"
3472.2,3472.2,"SPEAKER_20","G00","3_compressed.wav","G04"
3472.2,3475.2,"SPEAKER_30","G04","3_compressed.wav","G00"
3476,3476.1,"SPEAKER_20","G00","3_compressed.wav","G04"
3477.9,3483.8,"SPEAKER_30","G04","3_compressed.wav","G00"
3487.4,3493,"SPEAKER_30","G04","3_compressed.wav","G03"
3508.3,3510.6,"SPEAKER_27","G03","1_compressed.wav","G04"
3510.8,3512,"SPEAKER_27","G03","1_compressed.wav","G04"
3513.7,3522.2,"SPEAKER_30","G04","3_compressed.wav","G03"
3522.6,3523.8,"SPEAKER_30","G04","3_compressed.wav","G02"
3522.6,3523.8,"SPEAKER_38","G02","2_compressed.wav","G04"
3522.6,3523.8,"SPEAKER_38","G04","3_compressed.wav","G02"
3523.8,3523.9,"SPEAKER_38","G02","2_compressed.wav","G04"
3523.8,3523.9,"SPEAKER_38","G04","3_compressed.wav","G02"
3593.1,3594.4,"SPEAKER_30","G04","3_compressed.wav","G02"
3610.5,3611,"SPEAKER_38","G02","2_compressed.wav","G04"
3610.5,3611,"SPEAKER_38","G04","3_compressed.wav","G02"
3611.2,3611.2,"SPEAKER_04","G04","3_compressed.wav","G02"
3611.2,3611.5,"SPEAKER_38","G02","2_compressed.wav","G04"
3611.2,3611.5,"SPEAKER_38","G04","3_compressed.wav","G02"
3611.5,3611.8,"SPEAKER_04","G04","3_compressed.wav","G02"
3611.8,3612.2,"SPEAKER_38","G02","2_compressed.wav","G04"
3611.8,3612.2,"SPEAKER_38","G04","3_compressed.wav","G02"
3612.2,3612.2,"SPEAKER_04","G04","3_compressed.wav","G02"
3612.2,3614,"SPEAKER_38","G02","2_compressed.wav","G04"
3612.2,3614,"SPEAKER_38","G04","3_compressed.wav","G00"
3636.2,3640.2,"SPEAKER_17","G00","2_compressed.wav","G04"
3737.2,3738.6,"SPEAKER_56","G00","3_compressed.wav","G04"
3830.6,3831.9,"SPEAKER_30","G04","3_compressed.wav","G00"
3832.3,3843.1,"SPEAKER_30","G04","3_compressed.wav","G00"
3841.4,3841.5,"SPEAKER_08","G00","1_compressed.wav","G04"
3858.4,3858.6,"SPEAKER_08","G00","1_compressed.wav","G04"
3860.5,3861.9,"SPEAKER_30","G04","3_compressed.wav","G00"
3861.7,3866.2,"SPEAKER_08","G00","1_compressed.wav","G04"
3866.2,3868.7,"SPEAKER_30","G04","3_compressed.wav","G00"
3868.7,3870,"SPEAKER_08","G00","1_compressed.wav","G04"
3870,3872.9,"SPEAKER_30","G04","3_compressed.wav","G00"
3870.6,3871.9,"SPEAKER_08","G00","1_compressed.wav","G03"
3871.9,3872.1,"SPEAKER_29","G03","1_compressed.wav","G00"
3872.1,3872.1,"SPEAKER_08","G00","1_compressed.wav","G03"
3872.2,3872.2,"SPEAKER_08","G00","1_compressed.wav","G03"
3872.2,3872.2,"SPEAKER_29","G03","1_compressed.wav","G00"
3873.2,3873.4,"SPEAKER_08","G00","1_compressed.wav","G03"
3889,3889.1,"SPEAKER_04","G04","3_compressed.wav","G00"
3889.1,3889.1,"SPEAKER_08","G00","1_compressed.wav","G04"
3893.2,3896,"SPEAKER_30","G04","3_compressed.wav","G00"
3915.8,3915.9,"SPEAKER_30","G04","3_compressed.wav","G02"
3933.3,3933.6,"SPEAKER_38","G02","2_compressed.wav","G04"
3933.3,3933.6,"SPEAKER_38","G04","3_compressed.wav","G02"
3933.8,3933.9,"SPEAKER_38","G02","2_compressed.wav","G04"
3933.8,3933.9,"SPEAKER_38","G04","3_compressed.wav","G02"
3964.1,3968.5,"SPEAKER_30","G04","3_compressed.wav","G02"
3968.9,3971.7,"SPEAKER_38","G02","2_compressed.wav","G04"
3968.9,3971.7,"SPEAKER_38","G04","3_compressed.wav","G00"
3975,3975,"SPEAKER_04","G04","3_compressed.wav","G00"
4047.7,4048,"SPEAKER_08","G00","1_compressed.wav","G04"
4050.3,4050.4,"SPEAKER_08","G00","1_compressed.wav","G02"
4065.1,4065.8,"SPEAKER_38","G02","2_compressed.wav","G04"
4065.1,4065.8,"SPEAKER_38","G04","3_compressed.wav","G02"
4066.2,4066.6,"SPEAKER_38","G02","2_compressed.wav","G04"
4066.2,4066.6,"SPEAKER_38","G04","3_compressed.wav","G00"
4109.9,4110,"SPEAKER_09","G00","1_compressed.wav","G04"
4113.6,4115.8,"SPEAKER_09","G00","1_compressed.wav","G04"
4137.6,4140.9,"SPEAKER_30","G04","3_compressed.wav","G00"
4142.6,4142.6,"SPEAKER_30","G04","3_compressed.wav","G00"
4145.3,4147.7,"SPEAKER_09","G00","1_compressed.wav","G04"
4147.5,4150.8,"SPEAKER_30","G04","3_compressed.wav","G00"
4181.4,4183.5,"SPEAKER_30","G04","3_compressed.wav","G03"
4186,4186.4,"SPEAKER_27","G03","1_compressed.wav","G04"
4186.4,4187,"SPEAKER_30","G04","3_compressed.wav","G03"
4187,4187.4,"SPEAKER_27","G03","1_compressed.wav","G04"
4187.4,4187.5,"SPEAKER_30","G04","3_compressed.wav","G00"
4206,4206.4,"SPEAKER_08","G00","1_compressed.wav","G04"
4212.5,4213,"SPEAKER_08","G00","1_compressed.wav","G03"
4235.2,4237.7,"SPEAKER_27","G03","1_compressed.wav","G04"
4245.2,4247.9,"SPEAKER_30","G04","3_compressed.wav","G03"
4262.3,4262.3,"SPEAKER_30","G04","3_compressed.wav","G03"
4262.3,4265.5,"SPEAKER_29","G03","1_compressed.wav","G04"
4291.5,4295.8,"SPEAKER_30","G04","3_compressed.wav","G03"
4299,4300.6,"SPEAKER_30","G04","3_compressed.wav","G03"
4300.6,4300.9,"SPEAKER_29","G03","1_compressed.wav","G04"
4300.9,4301,"SPEAKER_30","G04","3_compressed.wav","G03"
4301,4302.3,"SPEAKER_29","G03","1_compressed.wav","G02"
4303.2,4303.3,"SPEAKER_38","G02","2_compressed.wav","G04"
4303.2,4303.3,"SPEAKER_38","G04","3_compressed.wav","G03"
4308,4308.1,"SPEAKER_29","G03","1_compressed.wav","G00"
4345.5,4345.7,"SPEAKER_08","G00","1_compressed.wav","G03"
4358.8,4358.9,"SPEAKER_09","G00","1_compressed.wav","G04"
4390,4390.4,"SPEAKER_04","G04","3_compressed.wav","G00"
4415,4417.9,"SPEAKER_30","G04","3_compressed.wav","G00"
4429.1,4432.4,"SPEAKER_09","G00","1_compressed.wav","G04"
4453.4,4453.5,"SPEAKER_04","G04","3_compressed.wav","G00"
4482.9,4485.9,"SPEAKER_30","G04","3_compressed.wav","G00"
4486.2,4488.6,"SPEAKER_20","G00","3_compressed.wav","G04"
4488.8,4490.9,"SPEAKER_30","G04","3_compressed.wav","G00"
4491.3,4491.3,"SPEAKER_20","G00","3_compressed.wav","G04"
4506,4511,"SPEAKER_09","G00","1_compressed.wav","G02"
4534.3,4534.5,"SPEAKER_38","G02","2_compressed.wav","G04"
4534.3,4534.5,"SPEAKER_38","G04","3_compressed.wav","G02"
4535.9,4536.6,"SPEAKER_38","G02","2_compressed.wav","G04"
4535.9,4536.6,"SPEAKER_38","G04","3_compressed.wav","G03"
4543,4544,"SPEAKER_27","G03","1_compressed.wav","G04"
4545,4545.7,"SPEAKER_27","G03","1_compressed.wav","G02"
4645.8,4648.6,"SPEAKER_38","G02","2_compressed.wav","G03"
4645.8,4648.6,"SPEAKER_38","G04","3_compressed.wav","G02"
4648.9,4652,"SPEAKER_38","G02","2_compressed.wav","G04"
4648.9,4652,"SPEAKER_38","G04","3_compressed.wav","G02"
4675.9,4676.1,"SPEAKER_38","G02","2_compressed.wav","G04"
4675.9,4676.1,"SPEAKER_38","G04","3_compressed.wav","G02"
4676.3,4676.5,"SPEAKER_38","G02","2_compressed.wav","G04"
4676.3,4676.5,"SPEAKER_38","G04","3_compressed.wav","G02"
4681.5,4682.4,"SPEAKER_30","G04","3_compressed.wav","G03"
4681.5,4682,"SPEAKER_29","G03","1_compressed.wav","G04"
4693.4,4696.7,"SPEAKER_30","G04","3_compressed.wav","G03"
4705.8,4706.9,"SPEAKER_30","G04","3_compressed.wav","G00"
4721,4721.9,"SPEAKER_20","G00","3_compressed.wav","G03"
4721.7,4724.1,"SPEAKER_27","G03","1_compressed.wav","G00"
4725.6,4734.3,"SPEAKER_20","G00","3_compressed.wav","G03"
4734.3,4735.7,"SPEAKER_29","G03","1_compressed.wav","G00"
4735.7,4743.2,"SPEAKER_20","G00","3_compressed.wav","G03"
4751.1,4751.5,"SPEAKER_27","G03","1_compressed.wav","G00"
4755.6,4757.3,"SPEAKER_20","G00","3_compressed.wav","G03"
4757.3,4759.6,"SPEAKER_27","G03","1_compressed.wav","G00"
4760,4763.6,"SPEAKER_20","G00","3_compressed.wav","G03"
4767.7,4768.8,"SPEAKER_20","G00","3_compressed.wav","G04"
4768.8,4771.5,"SPEAKER_30","G04","3_compressed.wav","G02"
4772.5,4772.9,"SPEAKER_38","G02","2_compressed.wav","G04"
4772.5,4772.9,"SPEAKER_38","G04","3_compressed.wav","G02"
4849.1,4850,"SPEAKER_30","G04","3_compressed.wav","G03"
4850,4850.2,"SPEAKER_29","G03","1_compressed.wav","G00"
4852.2,4853.4,"SPEAKER_20","G00","3_compressed.wav","G03"
4860.3,4860.9,"SPEAKER_20","G00","3_compressed.wav","G02"
4861.7,4862.5,"SPEAKER_38","G02","2_compressed.wav","G04"
4861.7,4862.5,"SPEAKER_38","G04","3_compressed.wav","G00"
4924.2,4924.9,"SPEAKER_20","G00","3_compressed.wav","G04"
5075.1,5076.9,"SPEAKER_56","G00","3_compressed.wav","G04"
5127.4,5128,"SPEAKER_04","G04","3_compressed.wav","G00"
5129.7,5132.7,"SPEAKER_04","G04","3_compressed.wav","G00"
5133.2,5133.2,"SPEAKER_09","G00","1_compressed.wav","G04"
5179.5,5187,"SPEAKER_08","G00","1_compressed.wav","G04"
5187,5187.5,"SPEAKER_04","G04","3_compressed.wav","G00"
5187.5,5187.8,"SPEAKER_08","G00","1_compressed.wav","G04"
5187.8,5189,"SPEAKER_04","G04","3_compressed.wav","G02"
5197.3,5198.2,"SPEAKER_38","G02","2_compressed.wav","G04"
5197.3,5198.2,"SPEAKER_38","G04","3_compressed.wav","G02"
5226.1,5229.1,"SPEAKER_30","G04","3_compressed.wav","G02"
5246.7,5247.6,"SPEAKER_38","G02","2_compressed.wav","G04"
5246.7,5247.6,"SPEAKER_38","G04","3_compressed.wav","G02"
5248.5,5248.7,"SPEAKER_38","G02","2_compressed.wav","G04"
5248.5,5248.7,"SPEAKER_38","G04","3_compressed.wav","G03"
5248.7,5249,"SPEAKER_29","G03","1_compressed.wav","G04"
5259.1,5262.1,"SPEAKER_29","G03","1_compressed.wav","G04"
5266.7,5268.7,"SPEAKER_30","G04","3_compressed.wav","G00"
5274,5274,"SPEAKER_20","G00","3_compressed.wav","G02"
5279,5279.5,"SPEAKER_38","G02","2_compressed.wav","G04"
5279,5279.5,"SPEAKER_38","G04","3_compressed.wav","G02"
5292,5292.3,"SPEAKER_38","G02","2_compressed.wav","G04"
5292,5292.3,"SPEAKER_38","G04","3_compressed.wav","G00"
5304.9,5305,"SPEAKER_08","G00","1_compressed.wav","G04"
5307.4,5307.4,"SPEAKER_08","G00","1_compressed.wav","G04"
5308.7,5310,"SPEAKER_04","G04","3_compressed.wav","G00"
5310.3,5310.4,"SPEAKER_04","G04","3_compressed.wav","G02"
5316,5316.6,"SPEAKER_38","G02","2_compressed.wav","G04"
5316,5316.6,"SPEAKER_38","G04","3_compressed.wav","G02"
5316.8,5317,"SPEAKER_38","G02","2_compressed.wav","G04"
5316.8,5317,"SPEAKER_38","G04","3_compressed.wav","G02"
5318.7,5318.8,"SPEAKER_38","G02","2_compressed.wav","G04"
5318.7,5318.8,"SPEAKER_38","G04","3_compressed.wav","G02"
5319.5,5319.6,"SPEAKER_38","G02","2_compressed.wav","G04"
5319.5,5319.6,"SPEAKER_38","G04","3_compressed.wav","G02"
5320,5320.1,"SPEAKER_38","G02","2_compressed.wav","G04"
5320,5320.1,"SPEAKER_38","G04","3_compressed.wav","G00"
5330,5330,"SPEAKER_08","G00","1_compressed.wav","G04"
5348.8,5348.8,"SPEAKER_08","G00","1_compressed.wav","G02"
5407.4,5407.4,"SPEAKER_38","G02","2_compressed.wav","G04"
5407.4,5407.4,"SPEAKER_38","G04","3_compressed.wav","G02"
5407.5,5407.6,"SPEAKER_38","G02","2_compressed.wav","G04"
5407.5,5407.6,"SPEAKER_38","G04","3_compressed.wav","G02"
5407.6,5407.8,"SPEAKER_38","G02","2_compressed.wav","G04"
5407.6,5407.8,"SPEAKER_38","G04","3_compressed.wav","G00"
5467,5467.4,"SPEAKER_08","G00","1_compressed.wav","G04"
5650.9,5654.7,"SPEAKER_09","G00","1_compressed.wav","G02"
5698.3,5698.8,"SPEAKER_38","G02","2_compressed.wav","G04"
5698.3,5698.8,"SPEAKER_38","G04","3_compressed.wav","G02"
5774,5774.8,"SPEAKER_38","G02","2_compressed.wav","G04"
5774,5774.8,"SPEAKER_38","G04","3_compressed.wav","G02"
5811.3,5820.2,"SPEAKER_30","G04","3_compressed.wav","G00"
5826.1,5826.1,"SPEAKER_20","G00","3_compressed.wav","G04"
5831.8,5839.9,"SPEAKER_20","G00","3_compressed.wav","G04"
5839.9,5847.4,"SPEAKER_30","G04","3_compressed.wav","G02"
5845.4,5845.4,"SPEAKER_38","G02","2_compressed.wav","G04"
5845.4,5845.4,"SPEAKER_38","G04","3_compressed.wav","G00"
5845.4,5846,"SPEAKER_20","G00","3_compressed.wav","G02"
5846,5846.5,"SPEAKER_38","G02","2_compressed.wav","G04"
5846,5846.5,"SPEAKER_38","G04","3_compressed.wav","G02"
5919.1,5919.9,"SPEAKER_38","G02","2_compressed.wav","G04"
5919.1,5919.9,"SPEAKER_38","G04","3_compressed.wav","G00"
5933.2,5935.5,"SPEAKER_09","G00","1_compressed.wav","G04"
5937.4,5944.6,"SPEAKER_09","G00","1_compressed.wav","G02"
5993.8,5993.8,"SPEAKER_38","G02","2_compressed.wav","G04"
5993.8,5993.8,"SPEAKER_38","G04","3_compressed.wav","G02"
5993.9,5993.9,"SPEAKER_38","G02","2_compressed.wav","G04"
5993.9,5993.9,"SPEAKER_38","G04","3_compressed.wav","G02"
5998.9,5999.3,"SPEAKER_38","G02","2_compressed.wav","G04"
5998.9,5999.3,"SPEAKER_38","G04","3_compressed.wav","G02"
6042.1,6042.1,"SPEAKER_38","G02","2_compressed.wav","G04"
6042.1,6042.1,"SPEAKER_38","G04","3_compressed.wav","G02"
6137.9,6140.7,"SPEAKER_30","G04","3_compressed.wav","G03"
6165.6,6165.6,"SPEAKER_29","G03","1_compressed.wav","G04"
6165.6,6166.6,"SPEAKER_30","G04","3_compressed.wav","G03"
6192.2,6192.2,"SPEAKER_30","G04","3_compressed.wav","G03"
6192.2,6193.1,"SPEAKER_29","G03","1_compressed.wav","G04"
6201.5,6203.2,"SPEAKER_30","G04","3_compressed.wav","G03"
6246.1,6247.6,"SPEAKER_30","G04","3_compressed.wav","G02"
6306.9,6306.9,"SPEAKER_38","G02","2_compressed.wav","G04"
6306.9,6306.9,"SPEAKER_38","G04","3_compressed.wav","G00"
6312,6317,"SPEAKER_17","G00","2_compressed.wav","G04"
6337.9,6339,"SPEAKER_18","G00","3_compressed.wav","G02"
6346,6346,"SPEAKER_38","G02","2_compressed.wav","G04"
6346,6346,"SPEAKER_38","G04","3_compressed.wav","G00"
6370.2,6378.8,"SPEAKER_19","G00","3_compressed.wav","G04"
6413,6414.6,"SPEAKER_56","G00","3_compressed.wav","G02"
6427.7,6432.3,"SPEAKER_38","G02","2_compressed.wav","G00"
6612.8,6622.7,"SPEAKER_30","G04","3_compressed.wav","G02"
6744.9,6745.9,"SPEAKER_38","G02","2_compressed.wav","G04"
6744.9,6745.9,"SPEAKER_38","G04","3_compressed.wav","G02"
6745.9,6746,"SPEAKER_38","G02","2_compressed.wav","G04"
6745.9,6746,"SPEAKER_38","G04","3_compressed.wav","G02"
6746,6747,"SPEAKER_38","G02","2_compressed.wav","G04"
6746,6747,"SPEAKER_38","G04","3_compressed.wav","G02"
6747.3,6748.1,"SPEAKER_38","G02","2_compressed.wav","G04"
6747.3,6748.1,"SPEAKER_38","G04","3_compressed.wav","G02"
6748.7,6750.5,"SPEAKER_38","G02","2_compressed.wav","G04"
6748.7,6750.5,"SPEAKER_38","G04","3_compressed.wav","G02"
6767,6767,"SPEAKER_38","G02","2_compressed.wav","G04"
6767,6767,"SPEAKER_38","G04","3_compressed.wav","G02"
6797.9,6802.1,"SPEAKER_30","G04","3_compressed.wav","G02"
6810,6810.1,"SPEAKER_38","G02","2_compressed.wav","G04"
6810,6810.1,"SPEAKER_38","G04","3_compressed.wav","G02"
6810.1,6812.4,"SPEAKER_38","G02","2_compressed.wav","G04"
6810.1,6812.4,"SPEAKER_38","G04","3_compressed.wav","G02"
6932,6933,"SPEAKER_30","G04","3_compressed.wav","G00"
6945,6950.8,"SPEAKER_20","G00","3_compressed.wav","G04"
6950.8,6955.2,"SPEAKER_30","G04","3_compressed.wav","G00"
6956,6956,"SPEAKER_20","G00","3_compressed.wav","G04"
6963.6,6967.2,"SPEAKER_30","G04","3_compressed.wav","G00"
6967.2,6971.4,"SPEAKER_20","G00","3_compressed.wav","G04"
6983,6988,"SPEAKER_09","G00","1_compressed.wav","G04"
7009.2,7011.2,"SPEAKER_30","G04","3_compressed.wav","G02"
7011.6,7011.9,"SPEAKER_38","G02","2_compressed.wav","G04"
7011.6,7011.9,"SPEAKER_38","G04","3_compressed.wav","G02"
7215.5,7215.8,"SPEAKER_30","G04","3_compressed.wav","G00"
7215.8,7219,"SPEAKER_20","G00","3_compressed.wav","G04"
7232,7232.3,"SPEAKER_20","G00","3_compressed.wav","G04"
7233.5,7237.6,"SPEAKER_30","G04","3_compressed.wav","G00"
7291.9,7291.9,"SPEAKER_30","G04","3_compressed.wav","G00"
7291.9,7292.3,"SPEAKER_20","G00","3_compressed.wav","G04"
7292.8,7297.7,"SPEAKER_30","G04","3_compressed.wav","G00"
7368.8,7371.5,"SPEAKER_30","G04","3_compressed.wav","G01"
7371.5,7373.7,"SPEAKER_11","G01","2_compressed.wav","G04"
7373.7,7378,"SPEAKER_30","G04","3_compressed.wav","G02"
7378.7,7379.8,"SPEAKER_38","G02","2_compressed.wav","G04"
7378.7,7379.8,"SPEAKER_38","G04","3_compressed.wav","G02"
7380,7380,"SPEAKER_38","G02","2_compressed.wav","G04"
7380,7380,"SPEAKER_38","G04","3_compressed.wav","G02"
7385.3,7385.4,"SPEAKER_38","G02","2_compressed.wav","G04"
7385.3,7385.4,"SPEAKER_38","G04","3_compressed.wav","G02"
7385.5,7385.6,"SPEAKER_38","G02","2_compressed.wav","G04"
7385.5,7385.6,"SPEAKER_38","G04","3_compressed.wav","G02"
7388.4,7388.7,"SPEAKER_38","G02","2_compressed.wav","G04"
7388.4,7388.7,"SPEAKER_38","G04","3_compressed.wav","G02"
7388.9,7389,"SPEAKER_38","G02","2_compressed.wav","G04"
7388.9,7389,"SPEAKER_38","G04","3_compressed.wav","G02"
7389,7389.1,"SPEAKER_38","G02","2_compressed.wav","G04"
7389,7389.1,"SPEAKER_38","G04","3_compressed.wav","G02"
7390,7391.5,"SPEAKER_38","G02","2_compressed.wav","G04"
7390,7391.5,"SPEAKER_38","G04","3_compressed.wav","G02"
7391.7,7391.8,"SPEAKER_38","G02","2_compressed.wav","G04"
7391.7,7391.8,"SPEAKER_38","G04","3_compressed.wav","G02"
7405.1,7405.6,"SPEAKER_38","G02","2_compressed.wav","G04"
7405.1,7405.6,"SPEAKER_38","G04","3_compressed.wav","G02"
7410.2,7410.4,"SPEAKER_04","G04","3_compressed.wav","G00"
7423,7423.4,"SPEAKER_09","G00","1_compressed.wav","G04"
7439.5,7439.5,"SPEAKER_08","G00","1_compressed.wav","G04"
7454.3,7456.5,"SPEAKER_30","G04","3_compressed.wav","G03"
7537,7538.3,"SPEAKER_29","G03","1_compressed.wav","G04"
7550.5,7554.8,"SPEAKER_30","G04","3_compressed.wav","G03"
7595.8,7599.5,"SPEAKER_30","G04","3_compressed.wav","G03"
7600.2,7602.5,"SPEAKER_27","G03","1_compressed.wav","G04"
7603.1,7606.2,"SPEAKER_30","G04","3_compressed.wav","G03"
7606.9,7608.1,"SPEAKER_30","G04","3_compressed.wav","G03"
7608.3,7610.9,"SPEAKER_27","G03","1_compressed.wav","G04"
7611.4,7614.3,"SPEAKER_27","G03","1_compressed.wav","G04"
7614.3,7615.2,"SPEAKER_30","G04","3_compressed.wav","G03"
7614.4,7614.4,"SPEAKER_27","G03","1_compressed.wav","G04"
7615.9,7619.1,"SPEAKER_30","G04","3_compressed.wav","G01"
7623.4,7625,"SPEAKER_01","G01","1_compressed.wav","G04"
7623.4,7625,"SPEAKER_01","G01","3_compressed.wav","G04"
7629.7,7630.7,"SPEAKER_30","G04","3_compressed.wav","G01"
7632,7634.3,"SPEAKER_30","G04","3_compressed.wav","G02"
7646.8,7647.3,"SPEAKER_38","G02","2_compressed.wav","G04"
7646.8,7647.3,"SPEAKER_38","G04","3_compressed.wav","G02"
7647.4,7647.6,"SPEAKER_38","G02","2_compressed.wav","G04"
7647.4,7647.6,"SPEAKER_38","G04","3_compressed.wav","G00"
7651,7656.4,"SPEAKER_17","G00","2_compressed.wav","G04"
7844.2,7844.9,"SPEAKER_20","G00","3_compressed.wav","G02"
7845.4,7847.9,"SPEAKER_38","G02","2_compressed.wav","G00"
7845.4,7847.9,"SPEAKER_38","G04","3_compressed.wav","G02"
7848.7,7849.5,"SPEAKER_38","G02","2_compressed.wav","G04"
7848.7,7849.5,"SPEAKER_38","G04","3_compressed.wav","G02"
7851.1,7852.5,"SPEAKER_38","G02","2_compressed.wav","G04"
7851.1,7852.5,"SPEAKER_38","G04","3_compressed.wav","G02"
8110.5,8115.9,"SPEAKER_30","G04","3_compressed.wav","G05"
8126.5,8126.5,"SPEAKER_55","G05","3_compressed.wav","G04"
8136,8146.4,"SPEAKER_53","G05","3_compressed.wav","G04"
8146.4,8147.2,"SPEAKER_30","G04","3_compressed.wav","G05"
8147.2,8147.2,"SPEAKER_53","G05","3_compressed.wav","G04"
8147.8,8155,"SPEAKER_30","G04","3_compressed.wav","G05"
8155,8157,"SPEAKER_53","G05","3_compressed.wav","G04"
8185.2,8187,"SPEAKER_55","G05","3_compressed.wav","G04"
8192,8193,"SPEAKER_30","G04","3_compressed.wav","G05"
8193.6,8198.3,"SPEAKER_30","G04","3_compressed.wav","G05"
8202.3,8206.4,"SPEAKER_55","G05","3_compressed.wav","G04"
8248,8257,"SPEAKER_53","G05","3_compressed.wav","G04"
8257,8264,"SPEAKER_30","G04","3_compressed.wav","G05"
8264,8269.7,"SPEAKER_55","G05","3_compressed.wav","G04"
8282,8286,"SPEAKER_55","G05","3_compressed.wav","G04"
8286,8295.1,"SPEAKER_30","G04","3_compressed.wav","G05"
8321,8321,"SPEAKER_30","G04","3_compressed.wav","G02"
